Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1782987,OVAL,0.5,VS2,J,GD,EX,GD,N,6.26-4.51×2.68,"1,322.54"
1634445,OVAL,0.5,VS1,I,GD,EX,VG,N,5.88-4.44×2.85,"1,307.12"
1651528,OVAL,0.5,SI2,E,EX,VG,GD,F,6.14-4.48×2.81,"1,307.26"
1652986,OVAL,0.5,SI2,E,VG,EX,GD,F,6.73-4.21×2.66,"1,307.26"
1666079,OVAL,0.5,SI1,G,VG,EX,VG,ST,6.69-4.47×2.58,"1,307.26"
1730777,OVAL,0.5,VS2,J,EX,EX,VG,N,6.64-4.42×2.72,"1,307.33"
1651438,OVAL,0.5,VVS2,J,EX,EX,VG,F,6.66-4.43×2.74,"1,308.01"
1755730,OVAL,0.51,SI2,I,EX,VG,VG,N,6.18-4.59×2.89,"1,308.57"
1657906,OVAL,0.5,VS2,J,EX,VG,VG,N,6.90-4.36×2.58,"1,308.87"
1781588,OVAL,0.5,SI1,J,EX,EX,VG,N,6.12-4.53×2.78,"1,308.94"
1800178,OVAL,0.53,SI2,I,EX,EX,VG,F,6.82-4.33×2.69,"1,309.02"
1791208,OVAL,0.4,VS2,D,EX,EX,GD,F,6.28-4.02×2.47,"1,309.45"
1768041,OVAL,0.51,SI1,J,EX,EX,VG,F,6.47-4.41×2.76,"1,311.20"
1628520,OVAL,0.5,SI1,E,EX,EX,VG,M,6.02-4.48×2.78,"1,311.55"
1740799,OVAL,0.41,VS1,E,EX,VG,GD,N,6.20-3.85×2.58,"1,311.58"
1659103,OVAL,0.51,SI1,I,EX,EX,EX,ST,6.28-4.59×2.77,"1,312.26"
